id,cname,planting,harvest,wsgd,gwad
25099,Singida Rural,2023-02-16,2023-06-27,0,3562
25100,Singida Rural,2023-02-04,2023-06-11,0,3382
25101,Singida Rural,2023-02-09,2023-06-23,0,3796
25102,Singida Rural,2023-02-02,2023-06-09,0,3184
25103,Singida Rural,2023-02-12,2023-06-21,0,3536
25104,Singida Rural,2023-02-28,2023-06-29,0.394,2773
25105,Singida Rural,2023-02-10,2023-06-19,0,3558
25106,Singida Rural,2023-02-01,2023-06-12,0,3459
25107,Singida Rural,2023-02-02,2023-06-11,0,3383
25108,Singida Rural,2023-02-24,2023-06-29,0,3331
25109,Singida Rural,2023-02-15,2023-06-26,0,3574
25110,Singida Rural,2023-02-13,2023-06-23,0.216,3604
25111,Singida Rural,2023-02-08,2023-06-22,0,3760
25112,Singida Rural,2023-02-02,2023-06-09,0,3184
25113,Singida Rural,2023-02-06,2023-06-14,0.307,3418
25114,Singida Rural,2023-02-23,2023-06-29,0,3379
25115,Singida Rural,2023-02-02,2023-06-10,0,3173
25116,Singida Rural,2023-02-06,2023-06-18,0,3689
25117,Singida Rural,2023-02-24,2023-06-29,0,3195
25118,Singida Rural,2023-02-03,2023-06-12,0,3380
25119,Singida Rural,2023-02-25,2023-06-29,0,3412
25120,Singida Rural,2023-02-16,2023-06-26,0,3470
25121,Singida Urban,2021-10-29,2022-03-06,0,3525
25122,Singida Urban,2021-10-23,2022-03-01,0,3988
25123,Singida Urban,2021-10-19,2022-02-23,0,3963
25124,Singida Urban,2021-10-27,2022-03-06,0,3707
25125,Singida Urban,2021-10-11,2022-02-15,0,4158
25126,Singida Urban,2021-10-18,2022-02-22,0,4020
25127,Singida Urban,2021-10-24,2022-03-02,0,3979
25128,Singida Urban,2021-10-23,2022-03-01,0,3982
25129,Singida Urban,2021-10-12,2022-02-16,0,4158
25130,Singida Urban,2021-11-04,2022-03-06,0,2880
25131,Singida Urban,2021-10-21,2022-02-26,0,3809
25132,Singida Urban,2021-10-31,2022-03-06,0,3356
25133,Singida Urban,2021-10-27,2022-03-06,0,3667
25134,Singida Urban,2021-10-10,2022-02-13,0,4158
25135,Singida Urban,2021-10-08,2022-02-11,0,4059
25136,Singida Urban,2021-10-13,2022-02-18,0,4241
25137,Singida Urban,2021-10-08,2022-02-11,0,4059
25138,Singida Urban,2021-10-15,2022-02-20,0,4029
25139,Singida Urban,2021-10-16,2022-02-21,0,4052
25140,Singida Urban,2021-10-10,2022-02-13,0,4158
25141,Singida Urban,2021-10-25,2022-03-03,0,3972
25142,Singida Urban,2021-10-10,2022-02-13,0,4158
25143,Singida Urban,2021-10-24,2022-03-02,0,3994
25144,Singida Urban,2021-11-04,2022-03-06,0,2870
25145,Singida Urban,2021-10-29,2022-03-06,0,3465
25146,Singida Urban,2021-10-15,2022-02-20,0,4006
25147,Singida Urban,2021-10-25,2022-03-03,0,3945
25148,Singida Urban,2021-10-07,2022-02-10,0,3960
25149,Singida Urban,2021-10-11,2022-02-15,0,4158
25150,Singida Urban,2021-10-16,2022-02-21,0,4067
25151,Singida Urban,2021-10-20,2022-02-24,0,3930
25152,Singida Urban,2021-11-03,2022-03-06,0,2992
25153,Singida Urban,2021-10-06,2022-02-08,0,3960
25154,Singida Urban,2021-10-17,2022-02-20,0,3964
25155,Singida Urban,2021-10-12,2022-02-16,0,4158
25156,Singida Urban,2021-10-29,2022-03-06,0,3521
25157,Singida Urban,2021-10-16,2022-02-21,0,4046
25158,Singida Urban,2021-10-31,2022-03-06,0,3356
25159,Singida Urban,2021-10-07,2022-02-10,0,3960
25160,Singida Urban,2021-10-07,2022-02-10,0,3960
25161,Singida Urban,2022-02-22,2022-07-01,0.767,2053
25162,Singida Urban,2022-02-04,2022-07-01,0.754,3872
25163,Singida Urban,2022-02-14,2022-07-01,0.773,2847
25164,Singida Urban,2022-01-31,2022-07-01,0.761,3965
25165,Singida Urban,2022-02-20,2022-07-01,0.779,2348
25166,Singida Urban,2022-02-05,2022-07-01,0.752,3777
25167,Singida Urban,2022-02-12,2022-07-01,0.759,3107
25168,Singida Urban,2022-02-25,2022-07-01,0.782,1772
25169,Singida Urban,2022-02-09,2022-07-01,0.756,3271
25170,Singida Urban,2022-02-05,2022-07-01,0.757,3772
25171,Singida Urban,2022-02-15,2022-07-01,0.77,2801
25172,Singida Urban,2022-02-02,2022-07-01,0.754,4006
25173,Singida Urban,2022-02-07,2022-07-01,0.764,3475
25174,Singida Urban,2022-02-26,2022-07-01,0.782,1641
25175,Singida Urban,2022-02-25,2022-07-01,0.777,1671
25176,Singida Urban,2022-02-07,2022-07-01,0.762,3457
25177,Singida Urban,2022-02-13,2022-07-01,0.756,3032
25178,Singida Urban,2022-02-22,2022-07-01,0.777,1975
25179,Singida Urban,2022-02-21,2022-07-01,0.774,2181
25180,Singida Urban,2022-02-16,2022-07-01,0.763,2674
25181,Singida Urban,2022-02-12,2022-07-01,0.756,3139
25182,Singida Urban,2022-02-09,2022-07-01,0.765,3215
25183,Singida Urban,2022-02-05,2022-07-01,0.759,3744
25184,Singida Urban,2022-02-25,2022-07-01,0.784,1721
25185,Singida Urban,2022-02-27,2022-07-01,0.774,1433
25186,Singida Urban,2022-02-26,2022-07-01,0.774,1658
25187,Singida Urban,2022-02-27,2022-07-01,0.78,1491
25188,Singida Urban,2022-02-07,2022-07-01,0.763,3418
25189,Singida Urban,2022-02-07,2022-07-01,0.76,3460
25190,Singida Urban,2022-02-16,2022-07-01,0.775,2652
25191,Singida Urban,2022-02-08,2022-07-01,0.763,3337
25192,Singida Urban,2022-02-21,2022-07-01,0.778,2195
25193,Singida Urban,2022-01-31,2022-07-01,0.768,3953
25194,Singida Urban,2022-02-06,2022-07-01,0.775,3501
25195,Singida Urban,2022-02-28,2022-07-01,0.733,1515
25196,Singida Urban,2022-02-24,2022-07-01,0.779,1766
25197,Singida Urban,2022-02-22,2022-07-01,0.765,1990
25198,Singida Urban,2022-02-03,2022-07-01,0.745,3993
25199,Singida Urban,2022-02-01,2022-07-01,0.777,3977
25200,Singida Urban,2022-02-27,2022-07-01,0.785,1345
25201,Singida Urban,2022-10-23,2023-02-26,0,3132
25202,Singida Urban,2022-10-13,2023-02-16,0,2890
25203,Singida Urban,2022-10-13,2023-02-15,0,2909
25204,Singida Urban,2022-11-03,2023-03-06,0,3128
25205,Singida Urban,2022-11-01,2023-03-06,0,3155
25206,Singida Urban,2022-10-08,2023-02-11,0,2883
25207,Singida Urban,2022-10-23,2023-02-23,0,2851
25208,Singida Urban,2022-10-26,2023-02-27,0,2919
25209,Singida Urban,2022-10-28,2023-03-01,0,2794
25210,Singida Urban,2022-10-26,2023-02-27,0,2911
25211,Singida Urban,2022-10-25,2023-02-28,0,3103
25212,Singida Urban,2022-10-24,2023-02-25,0,2992
25213,Singida Urban,2022-10-20,2023-02-22,0,2967
25214,Singida Urban,2022-10-06,2023-02-08,0,2743
25215,Singida Urban,2022-10-18,2023-02-20,0,3011
25216,Singida Urban,2022-10-28,2023-03-04,0,2986
25217,Singida Urban,2022-10-22,2023-02-22,0,2905
25218,Singida Urban,2022-10-24,2023-02-24,0,2842
25219,Singida Urban,2022-10-22,2023-02-22,0,2932
25220,Singida Urban,2022-10-28,2023-03-01,0,3006
25221,Singida Urban,2022-10-10,2023-02-14,0,2936
25222,Singida Urban,2022-10-19,2023-02-21,0,2880
25223,Singida Urban,2022-10-28,2023-03-02,0,2906
25224,Singida Urban,2022-10-16,2023-02-19,0,2858
25225,Singida Urban,2022-10-11,2023-02-14,0,2871
25226,Singida Urban,2022-10-31,2023-03-06,0,3121
25227,Singida Urban,2022-10-16,2023-02-17,0,2892
25228,Singida Urban,2022-10-13,2023-02-14,0,2808
25229,Singida Urban,2022-10-17,2023-02-18,0,2872
25230,Singida Urban,2022-10-24,2023-02-24,0,3028
25231,Singida Urban,2022-10-09,2023-02-13,0,2929
25232,Singida Urban,2022-10-14,2023-02-17,0,2898
25233,Singida Urban,2022-10-23,2023-02-24,0,3005
25234,Singida Urban,2022-10-16,2023-02-19,0,2850
25235,Singida Urban,2022-10-26,2023-03-01,0,2965
25236,Singida Urban,2022-10-30,2023-03-05,0,3074
25237,Singida Urban,2022-10-11,2023-02-12,0,2822
25238,Singida Urban,2022-10-14,2023-02-15,0,2821
25239,Singida Urban,2022-10-10,2023-02-12,0,2792
25240,Singida Urban,2022-10-11,2023-02-13,0,2874
25241,Singida Urban,2023-02-20,2023-06-29,0.84,2953
25242,Singida Urban,2023-02-14,2023-06-22,0.799,3387
25243,Singida Urban,2023-02-01,2023-06-09,0,3347
25244,Singida Urban,2023-02-17,2023-06-28,0.898,3161
25245,Singida Urban,2023-02-03,2023-06-11,0,3170
25246,Singida Urban,2023-02-22,2023-06-29,0.803,2998
25247,Singida Urban,2023-03-01,2023-06-29,0.83,2292
25248,Singida Urban,2023-02-18,2023-06-29,0.792,3333
25249,Singida Urban,2023-02-25,2023-06-29,0.816,2818
25250,Singida Urban,2023-02-28,2023-06-29,0.82,2519
25251,Singida Urban,2023-02-17,2023-06-29,0.806,3206
25252,Singida Urban,2023-03-01,2023-06-29,0.828,2587
25253,Singida Urban,2023-02-19,2023-06-29,0.809,3084
25254,Singida Urban,2023-02-18,2023-06-29,0.806,3123
25255,Singida Urban,2023-02-11,2023-06-22,0.766,3465
25256,Singida Urban,2023-02-17,2023-06-29,0.809,3287
25257,Singida Urban,2023-02-03,2023-06-12,0,3461
25258,Singida Urban,2023-02-22,2023-06-29,0.819,3025
25259,Singida Urban,2023-03-01,2023-06-29,0.819,2554
25260,Singida Urban,2023-02-27,2023-06-29,0.819,2622
25261,Singida Urban,2023-02-26,2023-06-29,0.823,2499
25262,Singida Urban,2023-02-11,2023-06-19,0.451,3514
25263,Singida Urban,2023-02-07,2023-06-15,0,3511
25264,Singida Urban,2023-02-28,2023-06-29,0.818,2667
25265,Singida Urban,2023-02-07,2023-06-15,0,3380
25266,Singida Urban,2023-02-09,2023-06-22,0.561,3708
25267,Singida Urban,2023-02-08,2023-06-18,0,3666
25268,Singida Urban,2023-02-05,2023-06-15,0,3442
25269,Singida Urban,2023-02-11,2023-06-21,0.788,3475
25270,Singida Urban,2023-02-15,2023-06-25,0.794,3385
25271,Singida Urban,2023-02-09,2023-06-23,0.765,3672
25272,Singida Urban,2023-02-17,2023-06-25,0.827,3256
25273,Singida Urban,2023-02-12,2023-06-21,0.557,3515
25274,Singida Urban,2023-02-21,2023-06-29,0.812,3146
25275,Singida Urban,2023-02-04,2023-06-12,0,3221
25276,Singida Urban,2023-02-15,2023-06-29,0.754,3571
25277,Singida Urban,2023-03-01,2023-06-29,0.832,2317
25278,Singida Urban,2023-02-25,2023-06-29,0.82,2764
25279,Singida Urban,2023-02-01,2023-06-07,0,3334
25280,Singida Urban,2023-02-08,2023-06-16,0,3589
25281,Igunga,2021-10-12,2022-02-16,0,4129
25282,Igunga,2021-11-02,2022-03-06,0,3160
25283,Igunga,2021-10-13,2022-02-18,0,4198
25284,Igunga,2021-10-31,2022-03-06,0,3337
25285,Igunga,2021-10-29,2022-03-06,0,3492
25286,Igunga,2021-11-04,2022-03-06,0,2894
25287,Igunga,2021-11-01,2022-03-06,0,3270
25288,Igunga,2021-10-17,2022-02-20,0,3956
25289,Igunga,2021-10-31,2022-03-06,0,3387
25290,Igunga,2021-10-21,2022-02-26,0,3866
25291,Igunga,2021-10-27,2022-03-06,0,3707
25292,Igunga,2021-10-16,2022-02-21,0,4032
25293,Igunga,2021-10-21,2022-02-26,0,3811
25294,Igunga,2021-10-14,2022-02-19,0,4160
25295,Igunga,2021-10-09,2022-02-12,0,4059
25296,Igunga,2021-11-01,2022-03-06,0,3294
25297,Igunga,2021-10-24,2022-03-02,0,3978
25298,Igunga,2021-10-10,2022-02-13,0,4158
25299,Igunga,2021-10-16,2022-02-21,0,4008
25300,Igunga,2021-10-12,2022-02-16,0,4149
25301,Igunga,2021-10-21,2022-02-26,0,3788
25302,Igunga,2021-10-09,2022-02-12,0,4059
25303,Igunga,2021-10-15,2022-02-20,0,3968
25304,Igunga,2021-10-07,2022-02-10,0,3960
25305,Igunga,2021-10-20,2022-02-24,0,3929
25306,Igunga,2021-11-02,2022-03-06,0,3118
25307,Igunga,2021-10-30,2022-03-06,0,3427
25308,Igunga,2021-10-26,2022-03-04,0,3858
25309,Igunga,2021-11-01,2022-03-06,0,3269
25310,Igunga,2021-10-26,2022-03-04,0,3808
25311,Igunga,2021-10-22,2022-02-27,0,3916
25312,Igunga,2021-10-28,2022-03-06,0,3572
25313,Igunga,2021-10-20,2022-02-24,0,3940
25314,Igunga,2021-10-11,2022-02-15,0,4158
25315,Igunga,2021-10-07,2022-02-10,0,3960
25316,Igunga,2021-11-01,2022-03-06,0,3301
25317,Igunga,2021-10-28,2022-03-06,0,3571
25318,Igunga,2021-10-15,2022-02-20,0,4000
25319,Igunga,2021-10-28,2022-03-06,0,3622
25320,Igunga,2021-10-23,2022-03-01,0,3959
25321,Igunga,2022-02-09,2022-07-01,0,4257
25322,Igunga,2022-02-22,2022-07-01,0,3022
25323,Igunga,2022-02-26,2022-07-01,0,2649
25324,Igunga,2022-02-14,2022-07-01,0,3960
25325,Igunga,2022-02-14,2022-07-01,0.171,3960
25326,Igunga,2022-02-04,2022-07-01,0,4851
25327,Igunga,2022-02-16,2022-07-01,0.388,3649
25328,Igunga,2022-02-24,2022-07-01,0,2838
25329,Igunga,2022-02-01,2022-07-01,0.168,4759
25330,Igunga,2022-02-10,2022-07-01,0,4356
25331,Igunga,2022-02-04,2022-07-01,0,4851
25332,Igunga,2022-02-26,2022-07-01,0.421,2518
25333,Igunga,2022-02-18,2022-07-01,0.426,3344
25334,Igunga,2022-02-28,2022-07-01,0,2351
25335,Igunga,2022-02-14,2022-07-01,0,3960
25336,Igunga,2022-02-01,2022-07-01,0.123,4825
25337,Igunga,2022-02-24,2022-07-01,0.396,2824
25338,Igunga,2022-02-21,2022-07-01,0,3238
25339,Igunga,2022-02-11,2022-07-01,0.229,4257
25340,Igunga,2022-02-13,2022-07-01,0.365,3997
25341,Igunga,2022-02-04,2022-07-01,0,4851
25342,Igunga,2022-02-16,2022-07-01,0,3762
25343,Igunga,2022-02-17,2022-07-01,0.239,3663
25344,Igunga,2022-02-09,2022-07-01,0.374,4134
25345,Igunga,2022-02-22,2022-07-01,0.424,2928
25346,Igunga,2022-02-26,2022-07-01,0,2647
25347,Igunga,2022-02-10,2022-07-01,0,4356
25348,Igunga,2022-02-09,2022-07-01,0,4257
25349,Igunga,2022-02-13,2022-07-01,0,4059
25350,Igunga,2022-02-09,2022-07-01,0.449,4167
25351,Igunga,2022-02-07,2022-07-01,0.361,4364
25352,Igunga,2022-02-03,2022-07-01,0,4918
25353,Igunga,2022-02-27,2022-07-01,0,2437
25354,Igunga,2022-02-13,2022-07-01,0,4059
25355,Igunga,2022-02-25,2022-07-01,0.277,2733
25356,Igunga,2022-02-21,2022-07-01,0.474,3203
25357,Igunga,2022-02-12,2022-07-01,0,4158
25358,Igunga,2022-02-22,2022-07-01,0.429,2784
25359,Igunga,2022-03-01,2022-07-01,0.359,2275
25360,Igunga,2022-02-28,2022-07-01,0,2365
25361,Igunga,2022-10-17,2023-02-21,0,3056
25362,Igunga,2022-10-31,2023-03-05,0,3085
25363,Igunga,2022-10-16,2023-02-18,0,3025
25364,Igunga,2022-10-21,2023-02-23,0,2919
25365,Igunga,2022-10-27,2023-03-02,0,2970
25366,Igunga,2022-10-11,2023-02-15,0,2984
25367,Igunga,2022-10-13,2023-02-14,0,2895
25368,Igunga,2022-10-08,2023-02-09,0,2799
25369,Igunga,2022-10-11,2023-02-13,0,2872
25370,Igunga,2022-10-06,2023-02-07,0,2913
25371,Igunga,2022-11-01,2023-03-06,0,3321
25372,Igunga,2022-10-08,2023-02-10,0,2970
25373,Igunga,2022-11-03,2023-03-06,0,3065
25374,Igunga,2022-10-07,2023-02-09,0,2896
25375,Igunga,2022-10-09,2023-02-11,0,2987
25376,Igunga,2022-10-22,2023-02-25,0,2998
25377,Igunga,2022-10-20,2023-02-20,0,2957
25378,Igunga,2022-10-09,2023-02-10,0,2871
25379,Igunga,2022-10-07,2023-02-08,0,2916
25380,Igunga,2022-10-18,2023-02-19,0,2997
25381,Igunga,2022-10-21,2023-02-25,0,3087
25382,Igunga,2022-10-10,2023-02-12,0,2942
25383,Igunga,2022-10-18,2023-02-20,0,3018
25384,Igunga,2022-11-02,2023-03-06,0,3260
25385,Igunga,2022-10-30,2023-03-04,0,3037
25386,Igunga,2022-10-15,2023-02-19,0,3004
25387,Igunga,2022-10-29,2023-03-01,0,2860
25388,Igunga,2022-10-22,2023-02-22,0,2937
25389,Igunga,2022-11-04,2023-03-06,0,2992
25390,Igunga,2022-10-11,2023-02-13,0,2974
25391,Igunga,2022-10-28,2023-03-05,0,3206
25392,Igunga,2022-10-12,2023-02-15,0,2940
25393,Igunga,2022-10-12,2023-02-14,0,2981
25394,Igunga,2022-10-31,2023-03-06,0,3228
25395,Igunga,2022-10-06,2023-02-08,0,2912
25396,Igunga,2022-11-01,2023-03-06,0,3171
25397,Igunga,2022-10-23,2023-02-23,0,2859
25398,Igunga,2022-10-15,2023-02-16,0,2872
25399,Igunga,2022-10-07,2023-02-08,0,2918
25400,Igunga,2022-10-06,2023-02-07,0,2916
25401,Igunga,2023-02-11,2023-06-26,0.183,3844
25402,Igunga,2023-02-13,2023-06-21,0.466,3367
25403,Igunga,2023-02-10,2023-06-19,0.638,3438
25404,Igunga,2023-02-10,2023-06-17,0.369,3638
25405,Igunga,2023-02-02,2023-06-10,0,3173
25406,Igunga,2023-02-27,2023-06-29,0,2966
25407,Igunga,2023-02-14,2023-06-25,0.621,3378
25408,Igunga,2023-02-01,2023-06-09,0,3273
25409,Igunga,2023-02-04,2023-06-11,0,3332
25410,Igunga,2023-02-11,2023-06-21,0.569,3411
25411,Igunga,2023-02-20,2023-06-29,0,3446
25412,Igunga,2023-02-26,2023-06-29,0.402,3043
25413,Igunga,2023-02-26,2023-06-29,0,3290
25414,Igunga,2023-02-01,2023-06-08,0,3234
25415,Igunga,2023-02-05,2023-06-13,0,3281
25416,Igunga,2023-03-01,2023-06-29,0,2791
25417,Igunga,2023-02-22,2023-06-29,0.284,3267
25418,Igunga,2023-02-03,2023-06-12,0,3372
25419,Igunga,2023-02-17,2023-06-28,0.013,3289
25420,Igunga,2023-02-20,2023-06-29,0,3290
25421,Igunga,2023-02-16,2023-06-29,0.077,3403
25422,Igunga,2023-02-05,2023-06-12,0,3268
25423,Igunga,2023-02-04,2023-06-12,0,3378
25424,Igunga,2023-02-27,2023-06-29,0,3041
25425,Igunga,2023-02-01,2023-06-09,0,3167
25426,Igunga,2023-02-27,2023-06-29,0,2961
25427,Igunga,2023-01-31,2023-06-09,0,3351
25428,Igunga,2023-02-18,2023-06-29,0,3451
25429,Igunga,2023-02-28,2023-06-29,0.273,2956
25430,Igunga,2023-02-26,2023-06-29,0.184,2888
25431,Igunga,2023-02-11,2023-06-26,0.335,3788
25432,Igunga,2023-02-26,2023-06-29,0.335,3122
25433,Igunga,2023-02-21,2023-06-29,0.05,3324
25434,Igunga,2023-02-24,2023-06-29,0.408,3058
25435,Igunga,2023-02-14,2023-06-26,0.519,3217
25436,Igunga,2023-02-01,2023-06-12,0,3449
25437,Igunga,2023-01-31,2023-06-09,0,3346
25438,Igunga,2023-02-20,2023-06-29,0,3593
25439,Igunga,2023-02-24,2023-06-29,0.142,3265
25440,Igunga,2023-02-14,2023-06-24,0.456,3379
25441,Kaliua,2021-10-29,2022-03-06,0,3554
25442,Kaliua,2021-10-27,2022-03-06,0,3752
25443,Kaliua,2021-10-31,2022-03-06,0,3408
25444,Kaliua,2021-10-09,2022-02-12,0,4059
25445,Kaliua,2021-10-16,2022-02-21,0,4090
25446,Kaliua,2021-10-10,2022-02-13,0,4158
25447,Kaliua,2021-10-06,2022-02-08,0,3960
25448,Kaliua,2021-10-14,2022-02-19,0,4223
25449,Kaliua,2021-10-11,2022-02-15,0,4158
25450,Kaliua,2021-10-27,2022-03-06,0,3746
25451,Kaliua,2021-11-02,2022-03-06,0,3167
25452,Kaliua,2021-10-13,2022-02-18,0,4257
25453,Kaliua,2021-10-18,2022-02-22,0,4040
25454,Kaliua,2021-10-18,2022-02-22,0,4043
25455,Kaliua,2021-11-01,2022-03-06,0,3318
25456,Kaliua,2021-10-29,2022-03-06,0,3537
25457,Kaliua,2021-10-28,2022-03-06,0,3642
25458,Kaliua,2021-10-07,2022-02-10,0,3960
25459,Kaliua,2021-10-07,2022-02-10,0,3960
25460,Kaliua,2021-11-02,2022-03-06,0,3167
25461,Kaliua,2021-10-25,2022-03-03,0,3995
25462,Kaliua,2021-10-14,2022-02-19,0,4213
25463,Kaliua,2021-10-18,2022-02-22,0,4045
25464,Kaliua,2021-10-07,2022-02-10,0,3960
25465,Kaliua,2021-10-23,2022-03-01,0,4043
25466,Kaliua,2021-10-24,2022-03-02,0,4004
25467,Kaliua,2021-10-11,2022-02-15,0,4158
25468,Kaliua,2021-10-22,2022-02-27,0,3929
25469,Kaliua,2021-10-19,2022-02-23,0,4019
25470,Kaliua,2021-10-29,2022-03-06,0,3557
25471,Kaliua,2021-10-08,2022-02-11,0,4059
25472,Kaliua,2021-10-17,2022-02-20,0,3980
25473,Kaliua,2021-10-08,2022-02-11,0,4059
25474,Kaliua,2021-10-22,2022-02-27,0,3937
25475,Kaliua,2021-10-07,2022-02-10,0,3960
25476,Kaliua,2021-10-20,2022-02-24,0,3960
25477,Kaliua,2021-10-25,2022-03-03,0,4001
25478,Kaliua,2021-10-20,2022-02-24,0,3958
25479,Kaliua,2021-11-03,2022-03-06,0,3040
25480,Kaliua,2021-10-23,2022-03-01,0,4036
25481,Kaliua,2022-02-26,2022-07-01,0,2669
25482,Kaliua,2022-02-06,2022-07-01,0,4554
25483,Kaliua,2022-02-24,2022-07-01,0,2843
25484,Kaliua,2022-02-08,2022-07-01,0,4356
25485,Kaliua,2022-02-18,2022-07-01,0,3564
25486,Kaliua,2022-02-03,2022-07-01,0,4950
25487,Kaliua,2022-02-07,2022-07-01,0,4455
25488,Kaliua,2022-02-26,2022-07-01,0,2653
25489,Kaliua,2022-02-24,2022-07-01,0,2827
25490,Kaliua,2022-02-28,2022-07-01,0,2373
25491,Kaliua,2022-02-02,2022-07-01,0,4950
25492,Kaliua,2022-02-05,2022-07-01,0,4752
25493,Kaliua,2022-02-21,2022-07-01,0,3248
25494,Kaliua,2022-02-23,2022-07-01,0,2914
25495,Kaliua,2022-02-23,2022-07-01,0,2928
25496,Kaliua,2022-01-31,2022-07-01,0,4765
25497,Kaliua,2022-02-19,2022-07-01,0,3465
25498,Kaliua,2022-02-23,2022-07-01,0,2932
25499,Kaliua,2022-02-04,2022-07-01,0,4851
25500,Kaliua,2022-02-24,2022-07-01,0,2833
25501,Kaliua,2022-03-01,2022-07-01,0,2277
25502,Kaliua,2022-02-09,2022-07-01,0,4257
25503,Kaliua,2022-02-01,2022-07-01,0,4834
25504,Kaliua,2022-02-27,2022-07-01,0,2468
25505,Kaliua,2022-02-17,2022-07-01,0,3663
25506,Kaliua,2022-02-15,2022-07-01,0,3861
25507,Kaliua,2022-02-28,2022-07-01,0,2355
25508,Kaliua,2022-02-22,2022-07-01,0,3040
25509,Kaliua,2022-02-11,2022-07-01,0,4257
25510,Kaliua,2022-02-01,2022-07-01,0,4835
25511,Kaliua,2022-02-06,2022-07-01,0,4554
25512,Kaliua,2022-02-13,2022-07-01,0,4059
25513,Kaliua,2022-02-12,2022-07-01,0,4158
25514,Kaliua,2022-02-24,2022-07-01,0,2839
25515,Kaliua,2022-02-12,2022-07-01,0,4158
25516,Kaliua,2022-02-21,2022-07-01,0,3246
25517,Kaliua,2022-02-12,2022-07-01,0,4158
25518,Kaliua,2022-02-13,2022-07-01,0,4059
25519,Kaliua,2022-02-23,2022-07-01,0,2932
25520,Kaliua,2022-02-26,2022-07-01,0,2663
25521,Kaliua,2022-10-24,2023-02-27,0,3201
25522,Kaliua,2022-10-23,2023-02-24,0,3097
25523,Kaliua,2022-10-10,2023-02-12,0,3021
25524,Kaliua,2022-10-06,2023-02-08,0,2921
25525,Kaliua,2022-10-24,2023-02-25,0,3129
25526,Kaliua,2022-10-10,2023-02-14,0,3059
25527,Kaliua,2022-10-18,2023-02-19,0,2884
25528,Kaliua,2022-10-31,2023-03-04,0,3060
25529,Kaliua,2022-10-10,2023-02-12,0,2902
25530,Kaliua,2022-11-03,2023-03-06,0,3093
25531,Kaliua,2022-11-01,2023-03-06,0,3327
25532,Kaliua,2022-10-17,2023-02-19,0,2966
25533,Kaliua,2022-10-16,2023-02-18,0,3081
25534,Kaliua,2022-10-30,2023-03-05,0,3236
25535,Kaliua,2022-11-03,2023-03-06,0,3235
25536,Kaliua,2022-10-14,2023-02-18,0,2976
25537,Kaliua,2022-10-09,2023-02-10,0,2930
25538,Kaliua,2022-10-10,2023-02-11,0,2910
25539,Kaliua,2022-10-07,2023-02-08,0,2924
25540,Kaliua,2022-10-26,2023-02-27,0,2946
25541,Kaliua,2022-10-27,2023-03-04,0,3163
25542,Kaliua,2022-10-09,2023-02-11,0,3006
25543,Kaliua,2022-10-20,2023-02-22,0,3041
25544,Kaliua,2022-10-21,2023-02-23,0,2927
25545,Kaliua,2022-11-04,2023-03-06,0,3132
25546,Kaliua,2022-10-29,2023-03-05,0,3068
25547,Kaliua,2022-10-16,2023-02-17,0,2982
25548,Kaliua,2022-10-31,2023-03-04,0,3060
25549,Kaliua,2022-10-27,2023-02-28,0,2920
25550,Kaliua,2022-10-09,2023-02-11,0,3000
25551,Kaliua,2022-10-06,2023-02-09,0,3000
25552,Kaliua,2022-10-10,2023-02-12,0,3004
25553,Kaliua,2022-10-19,2023-02-21,0,2942
25554,Kaliua,2022-10-15,2023-02-18,0,2954
25555,Kaliua,2022-11-03,2023-03-06,0,3235
25556,Kaliua,2022-10-08,2023-02-11,0,3061
25557,Kaliua,2022-10-31,2023-03-03,0,2949
25558,Kaliua,2022-10-20,2023-02-21,0,2806
25559,Kaliua,2022-10-26,2023-02-27,0,2993
25560,Kaliua,2022-10-29,2023-03-02,0,3088
25561,Kaliua,2023-02-22,2023-06-29,0,3291
25562,Kaliua,2023-02-17,2023-06-25,0,3451
25563,Kaliua,2023-03-01,2023-06-29,0,3062
25564,Kaliua,2023-02-17,2023-06-28,0,3420
25565,Kaliua,2023-02-22,2023-06-29,0,3463
25566,Kaliua,2023-02-01,2023-06-12,0,3455
25567,Kaliua,2023-02-11,2023-06-22,0,3662
25568,Kaliua,2023-02-15,2023-06-27,0,3660
25569,Kaliua,2023-02-02,2023-06-08,0,3292
25570,Kaliua,2023-03-01,2023-06-29,0,2924
25571,Kaliua,2023-02-04,2023-06-17,0,3685
25572,Kaliua,2023-02-28,2023-06-29,0.177,3203
25573,Kaliua,2023-02-14,2023-06-23,0,3493
25574,Kaliua,2023-02-25,2023-06-29,0,3214
25575,Kaliua,2023-02-09,2023-06-18,0,3523
25576,Kaliua,2023-02-24,2023-06-29,0,3236
25577,Kaliua,2023-02-13,2023-06-24,0,3658
25578,Kaliua,2023-02-06,2023-06-16,0,3483
25579,Kaliua,2023-02-18,2023-06-29,0,3541
25580,Kaliua,2023-02-13,2023-06-23,0,3603
25581,Kaliua,2023-02-25,2023-06-29,0,3041
25582,Kaliua,2023-03-01,2023-06-29,0,3131
25583,Kaliua,2023-02-14,2023-06-23,0,3488
25584,Kaliua,2023-02-28,2023-06-29,0,2994
25585,Kaliua,2023-02-17,2023-06-29,0,3465
25586,Kaliua,2023-02-20,2023-06-29,0,3584
25587,Kaliua,2023-02-15,2023-06-26,0,3604
25588,Kaliua,2023-03-01,2023-06-29,0,2902
